,Wind Onshore [MW],Wind Offshore [MW],Solar [MW],Water [MW],Biomass [MW]
24405,2224,2692,4,2124,4416
24406,2164,2312,32,2212,4400
24407,2204,1984,180,2248,4416
24408,2448,1800,404,2168,4408
24409,2524,1800,856,2168,4400
24410,2564,1932,1600,2168,4384
24411,2628,1896,2524,2212,4388
24412,2680,1840,3600,2200,4404
24413,2548,1812,4972,2144,4396
24414,2344,1796,6396,2092,4396
24415,2040,1876,7752,2048,4404
24416,1768,1872,9212,2264,4396
24417,1608,1712,10724,2024,4400
24418,1416,1636,12264,1992,4400
24419,1256,1596,13628,1876,4384
24420,1196,1692,15276,2332,4380
24421,1180,1800,16884,2212,4380
24422,1296,1784,18468,2048,4388
24423,1420,1876,19956,1932,4412
24424,1584,2000,21124,2196,4404
24425,1680,2160,22396,1944,4404
24426,1788,2316,23444,1892,4392
24427,1888,2448,24324,1904,4404
24428,2024,2720,25060,1908,4400
24429,2132,2928,25496,1852,4412
24430,2188,3168,25880,1844,4412
24431,2292,3364,26180,1840,4412
24432,2424,3512,26128,1896,4420
24433,2600,3668,26176,1912,4428
24434,2704,3860,26048,1860,4408
24435,2748,4092,25716,1848,4416
24436,2784,4188,25424,1852,4428
24437,2860,4132,24680,1868,4436
24438,2820,4076,24004,1872,4428
24439,2840,4024,23256,1872,4428
24440,2916,4104,22436,1880,4424
24441,2864,4144,21508,1896,4420
24442,2800,4008,20348,1944,4408
24443,2824,3980,19100,1920,4416
24444,2792,4048,17896,1864,4412
24445,2796,4204,16444,1880,4400
24446,2724,4320,15012,1924,4392
24447,2632,4384,13524,1928,4396
24448,2472,4400,11932,1912,4400
24449,2340,4368,10232,1928,4404
24450,2104,4312,8588,2048,4404
24451,1912,4260,6928,2072,4404
24452,1736,4224,5348,1872,4400
24453,1552,4232,3892,1956,4392
24454,1460,4304,2628,1952,4384
24455,1340,4284,1604,1976,4392
24456,1348,4212,860,1888,4380
24457,1468,4156,340,1984,4380
24458,1524,4240,68,2024,4372
24459,1472,4344,4,2152,4356
24460,1464,4496,0,2044,4356
24461,1524,4568,0,1888,4364
24462,1640,4516,0,1920,4364
24463,1736,4420,0,1900,4372
24464,1812,4308,0,2012,4380
24465,1880,4340,0,1988,4376
24466,2012,4336,0,1912,4376
24467,2180,4396,0,1844,4372
24468,2368,4460,0,1992,4360
24469,2532,4524,0,1976,4360
24470,2740,4592,0,1956,4360
24471,2936,4564,0,1944,4364
24472,3024,4416,0,1940,4368
24473,3168,4380,0,1856,4368
24474,3316,4264,0,1888,4372
24475,3512,4172,0,1904,4384
24476,3644,4028,0,2048,4376
24477,3756,3856,0,1976,4368
24478,3724,3696,0,1944,4392
24479,3784,3576,0,1920,4396
24480,3816,3392,0,2124,4396
24481,3832,3388,0,2024,4416
24482,3876,3488,0,1980,4428
24483,3836,3492,0,2056,4428
24484,3968,3580,0,2056,4428
24485,4088,3676,0,1884,4424
24486,4136,3652,0,1920,4432
24487,4268,3652,0,1936,4428
24488,4452,3616,0,1972,4432
24489,4596,3548,0,1968,4436
24490,4784,3600,0,1876,4436
24491,4964,3568,0,1916,4444
24492,5224,3560,0,2008,4440
24493,5472,3500,0,2004,4440
24494,5732,3548,0,1908,4448
24495,5880,3564,0,1876,4448
24496,5980,3608,0,1996,4444
24497,6196,3616,0,1872,4436
24498,6364,3720,0,1948,4432
24499,6548,3880,0,1932,4436
24500,6996,4000,0,1896,4440
24501,7064,4164,4,1896,4432
24502,7224,4412,20,1892,4428
24503,7420,4756,140,1892,4420
24504,7956,4660,440,1868,4440
24505,8232,4688,1088,1916,4436
24506,8468,4932,2040,1824,4400
24507,8884,4756,3180,1832,4404
24508,9184,4828,4508,2064,4416
24509,9436,4824,5968,1924,4416
24510,9540,4728,7556,1920,4416
24511,9364,4820,9244,1964,4412
24512,8884,4916,10960,2120,4404
24513,8376,4880,12700,2012,4404
24514,7952,4848,14400,1936,4404
24515,7480,4828,16096,1860,4412
24516,7264,4924,17728,1964,4408
24517,7312,5336,19272,1856,4412
24518,7600,5380,20652,1816,4412
24519,8228,5336,21904,1836,4416
24520,9112,4900,22940,1992,4412
24521,10108,4748,23876,1920,4412
24522,11568,4280,24512,1876,4408
24523,12920,3928,24988,1820,4416
24524,13780,4008,25380,1932,4424
24525,14764,4272,25692,1776,4420
24526,15188,4172,25864,1732,4416
24527,15580,3760,25896,1740,4428
24528,15720,3796,25804,1744,4420
24529,16156,3828,25576,1728,4424
24530,16220,3876,25136,1724,4412
24531,16552,4012,24680,1736,4424
24532,16992,4080,24224,1772,4436
24533,17440,4156,23596,1720,4440
24534,17604,4152,22944,1724,4432
24535,17848,4148,22200,1712,4420
24536,17420,4120,21404,1760,4424
24537,17400,4172,20432,1792,4428
24538,16912,4120,19320,1812,4428
24539,16504,4088,18124,1756,4420
24540,16068,4140,16980,1752,4424
24541,15560,4180,15616,1772,4424
24542,15268,4184,14296,1812,4420
24543,15100,4228,12760,1776,4420
24544,14300,4456,11184,1760,4404
24545,13828,4492,9536,1804,4400
24546,13256,4516,7924,1820,4384
24547,12804,4472,6368,1848,4388
24548,12544,4388,4912,1784,4388
24549,11992,4316,3596,1788,4384
24550,11500,4672,2416,1800,4380
24551,10412,4868,1484,1788,4376
24552,9732,5152,800,1752,4380
24553,9596,5076,308,1760,4376
24554,9412,5040,56,1768,4372
24555,8968,4988,4,1772,4376
24556,8624,5020,0,1780,4364
24557,8572,4896,0,1772,4384
24558,8520,4816,0,1764,4376
24559,8120,4788,0,1760,4376
24560,8184,4696,0,1792,4380
24561,8052,4616,0,1768,4368
24562,8076,4584,0,1760,4372
24563,8028,4464,0,1760,4368
24564,7600,4376,0,1788,4356
24565,7440,4396,0,1768,4352
24566,7148,4460,0,1756,4332
24567,6748,4340,0,1748,4328
24568,6548,4228,0,1772,4332
24569,6232,4108,0,1740,4332
24570,5884,3948,0,1748,4340
24571,5452,3732,0,1744,4336
24572,5208,3560,0,1788,4336
24573,5048,3608,0,1732,4340
24574,4800,3636,0,1724,4360
24575,4888,3564,0,1732,4376
24576,4832,3696,0,1744,4372
24577,4776,3916,0,1752,4376
24578,4596,4156,0,1720,4376
24579,4584,4392,0,1728,4392
24580,4544,4552,0,1732,4400
24581,4512,4656,0,1740,4400
24582,4532,4832,0,1776,4408
24583,4600,4932,0,1780,4400
24584,4800,5108,0,1772,4396
24585,4912,5344,0,1736,4400
24586,5100,5328,0,1736,4400
24587,5276,4724,0,1752,4412
24588,5568,4724,0,1732,4424
24589,5888,4740,0,1728,4404
24590,6132,4900,0,1732,4424
24591,6448,4940,0,1728,4424
24592,6768,4536,0,1756,4424
24593,7060,4604,0,1748,4424
24594,7308,4384,0,1724,4432
24595,7812,4336,0,1720,4436
24596,8192,4412,0,1720,4440
24597,8404,4392,4,1720,4432
24598,8644,4256,12,1724,4412
24599,8932,4052,132,1720,4416
24600,9188,4072,380,1724,4436
24601,9256,4064,940,1724,4428
24602,9284,4068,1828,1720,4420
24603,9248,4196,2976,1720,4408
24604,9192,4480,4356,1744,4416
24605,9000,4560,5800,1720,4404
24606,8808,4548,7496,1720,4404
24607,8620,4512,9200,1724,4396
24608,8324,4448,11060,1796,4408
24609,7856,4468,12872,1740,4396
24610,7572,4444,14540,1716,4396
24611,7424,4476,16252,1712,4384
24612,7400,4548,17908,1788,4380
24613,7644,4560,19400,1772,4380
24614,8040,4544,20740,1712,4376
24615,8564,4568,21968,1696,4392
24616,9164,4648,23044,1708,4392
24617,9880,4612,24040,1704,4400
24618,10224,4616,24860,1696,4400
24619,10476,4628,25516,1700,4408
24620,10632,4616,26168,1748,4416
24621,10916,4560,26560,1676,4424
24622,10836,4636,26928,1648,4416
24623,10740,4600,27212,1636,4416
24624,10584,4576,27292,1448,4424
24625,10304,4592,27212,1368,4424
24626,9996,4712,27040,1372,4416
24627,9816,4828,26736,1372,4428
24628,9376,5056,26376,1436,4428
24629,9616,5168,25800,1496,4424
24630,9784,5428,25136,1420,4432
24631,9704,5432,24460,1372,4432
24632,9476,5436,23544,1576,4424
24633,9364,5416,22580,1644,4428
24634,9120,5292,21452,1712,4424
24635,8832,5268,20096,1776,4428
24636,8296,5124,18660,1752,4420
24637,7796,4984,17120,1736,4428
24638,7228,5020,15580,1764,4416
24639,6932,5120,13844,1804,4424
24640,6444,5392,12000,1664,4416
24641,6204,5856,10220,1720,4412
24642,5820,5996,8492,1840,4396
24643,5176,5916,6824,2020,4392
24644,4832,5772,5216,1704,4392
24645,4544,5624,3788,1968,4388
24646,4180,5640,2556,2028,4364
24647,3884,5480,1572,2016,4384
24648,4004,5300,836,1748,4404
24649,4248,5060,328,1800,4404
24650,4172,4940,68,1828,4392
24651,3940,4896,4,1880,4384
24652,4116,4772,0,1888,4372
24653,4416,4632,0,1776,4380
24654,4628,4392,0,1744,4364
24655,4804,4352,0,1756,4368
24656,4988,4176,0,2016,4364
24657,5112,4108,0,1976,4364
24658,5252,3948,0,1788,4364
24659,5272,3892,0,1684,4360
24660,5232,3812,0,1756,4364
24661,5276,3700,0,1692,4356
24662,5332,3644,0,1672,4360
24663,5328,3528,0,1648,4356
24664,5312,3360,0,1768,4352
24665,5264,3128,0,1744,4352
24666,5204,2888,0,1732,4356
24667,5160,2676,0,1656,4360
24668,5000,2584,0,1800,4352
24669,4856,2408,0,1744,4352
24670,4724,2308,0,1720,4364
24671,4580,2320,0,1700,4360
24672,4556,2340,0,1800,4380
24673,4464,2316,0,1768,4376
24674,4388,2224,0,1752,4388
24675,4340,2168,0,1772,4392
24676,4252,2072,0,1792,4384
24677,4120,2060,0,1788,4392
24678,3972,2096,0,1796,4404
24679,3800,2088,0,1720,4408
24680,3684,1976,0,1720,4408
24681,3584,1908,0,1752,4412
24682,3484,1808,0,1764,4412
24683,3296,1776,0,1752,4420
24684,3140,1748,0,1788,4416
24685,2964,1708,0,1776,4416
24686,2844,1684,0,1808,4424
24687,2756,1644,0,1812,4420
24688,2788,1488,0,1784,4420
24689,2832,1340,0,1812,4416
24690,2836,1212,0,1832,4404
24691,2832,1112,0,1804,4396
24692,2824,1124,0,1748,4396
24693,2760,1156,0,1812,4388
24694,2736,1088,8,1776,4380
24695,2788,1036,108,1848,4372
24696,3012,980,380,1712,4380
24697,3144,972,964,1808,4368
24698,3080,968,1872,1804,4360
24699,3068,936,3064,1736,4344
24700,3144,940,4524,1820,4348
24701,3192,940,6020,1776,4352
24702,3180,920,7904,1812,4348
24703,3024,908,9868,1704,4352
24704,2836,924,11856,1780,4352
24705,2608,960,13796,1872,4356
24706,2284,956,15632,1952,4344
24707,1992,976,17380,1708,4340
24708,1672,948,19044,1884,4352
24709,1392,984,20544,1896,4352
24710,1184,1008,21908,1828,4348
24711,1084,960,23188,1708,4352
24712,1084,916,24228,1712,4348
24713,1096,888,25212,1772,4340
24714,1124,896,25992,1852,4348
24715,1212,888,26612,1708,4348
24716,1268,856,27196,1768,4364
24717,1336,840,27632,1700,4364
24718,1336,828,27928,1744,4360
24719,1360,796,28032,1716,4356
24720,1348,736,28072,1892,4372
24721,1384,648,28036,1888,4384
24722,1376,604,27508,1776,4376
24723,1352,580,27336,1804,4380
24724,1352,512,26972,1860,4372
24725,1340,416,26460,1876,4364
24726,1272,360,25744,1884,4356
24727,1248,308,24864,1912,4356
24728,1236,252,23948,1772,4360
24729,1232,184,22828,1852,4356
24730,1232,128,21636,1952,4352
24731,1276,88,20344,1896,4328
24732,1316,60,18968,1748,4332
24733,1364,48,17428,1936,4336
24734,1384,44,15816,1992,4336
24735,1416,40,14100,1996,4328
24736,1456,32,12300,1868,4336
24737,1516,28,10432,1904,4352
24738,1552,24,8616,1996,4364
24739,1576,16,6816,2012,4344
24740,1664,24,5144,1856,4344
24741,1748,16,3628,1964,4344
24742,1844,16,2360,2044,4328
24743,2048,16,1376,2076,4312
24744,2344,16,680,2068,4308
24745,2696,20,224,2068,4308
24746,2968,20,36,2044,4316
24747,3036,24,4,2084,4296
24748,3380,44,0,2044,4312
24749,3708,76,0,1948,4316
24750,4036,96,0,1932,4308
24751,4364,124,0,1880,4304
24752,4704,140,0,2000,4312
24753,5088,140,0,1908,4312
24754,5352,124,0,1916,4308
24755,5628,124,0,1820,4304
24756,5764,172,0,1900,4292
24757,5924,196,0,1840,4292
24758,6200,224,0,1832,4296
24759,6428,244,0,1772,4296
24760,6528,260,0,1864,4284
24761,6424,276,0,1820,4288
24762,6304,328,0,1776,4292
24763,6168,372,0,1772,4296
24764,6020,392,0,1848,4292
24765,5912,468,0,1776,4292
24766,5836,492,0,1832,4304
24767,5776,512,0,1760,4316
24768,5604,520,0,1880,4312
24769,5504,500,0,1844,4316
24770,5488,508,0,1824,4312
24771,5348,524,0,1816,4320
24772,5272,496,0,1820,4324
24773,5072,496,0,1868,4332
24774,5000,488,0,1876,4336
24775,5036,488,0,1860,4340
24776,4992,488,0,1844,4344
24777,4924,452,0,1828,4336
24778,4812,408,0,1820,4336
24779,4772,352,0,1848,4328
24780,4740,280,0,1824,4340
24781,4720,224,0,1812,4356
24782,4724,184,0,1836,4356
24783,4660,152,0,1888,4360
24784,4644,112,0,1840,4372
24785,4592,92,0,2124,4360
24786,4560,68,0,2040,4360
24787,4580,68,0,2064,4352
24788,4532,60,0,1856,4356
24789,4476,52,0,2008,4344
24790,4328,48,4,2060,4344
24791,4276,56,80,1984,4332
24792,4452,64,316,2020,4352
24793,4444,60,860,2068,4352
24794,4296,60,1780,2040,4360
24795,4104,60,2956,2060,4348
24796,3872,64,4180,1988,4352
24797,3672,80,5732,1936,4352
24798,3392,100,7424,1876,4352
24799,3092,140,9272,1828,4340
24800,2732,172,11092,1900,4336
24801,2192,180,12960,1880,4340
24802,1740,168,14740,1856,4340
24803,1348,144,16432,1820,4340
24804,1172,104,18060,2016,4336
24805,988,96,19496,1872,4340
24806,852,84,20812,1876,4332
24807,768,92,22068,1868,4324
24808,820,116,23112,1972,4324
24809,836,112,24064,1988,4324
24810,792,128,24936,1960,4324
24811,788,132,25576,1964,4336
24812,844,124,26196,1968,4332
24813,856,116,26672,1900,4340
24814,932,108,26960,1876,4348
24815,964,92,27196,1944,4340
24816,1004,76,27320,2080,4348
24817,1012,76,27252,1924,4340
24818,1056,72,27108,1856,4348
24819,1084,72,26808,1804,4344
24820,1148,76,26440,1820,4340
24821,1196,84,25928,1944,4336
24822,1272,72,25296,1968,4336
24823,1316,52,24564,1972,4332
24824,1372,48,23616,1844,4324
24825,1368,56,22536,1904,4348
24826,1364,56,21388,1936,4356
24827,1336,60,20180,1964,4340
24828,1316,64,18780,1812,4328
24829,1284,64,17260,1948,4352
24830,1244,44,15676,2020,4336
24831,1260,40,13960,2160,4336
24832,1228,40,12160,1848,4336
24833,1256,36,10320,1924,4332
24834,1188,40,8480,2132,4340
24835,1152,40,6704,2208,4332
24836,1156,28,5016,2060,4332
24837,1136,32,3496,2112,4332
24838,1052,60,2200,2184,4324
24839,1132,40,1196,2232,4332
24840,1260,48,536,2040,4344
24841,1328,76,152,1996,4336
24842,1336,108,20,2064,4336
24843,1424,144,0,2172,4320
24844,1568,160,0,2156,4324
24845,1684,192,0,2084,4324
24846,1768,228,0,2044,4316
24847,1824,256,0,1972,4308
24848,1960,292,0,2128,4320
24849,2016,312,0,2072,4328
24850,2156,312,0,2012,4324
24851,2268,292,0,1916,4316
24852,2232,308,0,2036,4316
24853,2184,340,0,2096,4316
24854,2144,392,0,2028,4316
24855,2104,448,0,1968,4316
24856,2188,432,0,1928,4308
24857,2312,356,0,1820,4304
24858,2352,324,0,1856,4304
24859,2312,296,0,1844,4312
24860,2236,284,0,1880,4308
24861,2184,268,0,1840,4312
24862,2136,244,0,1796,4324
24863,2080,312,0,1760,4324
24864,2108,348,0,1796,4328
24865,2116,400,0,1760,4324
24866,2144,420,0,1780,4324
24867,2040,424,0,1748,4340
24868,2020,456,0,1752,4352
24869,1932,544,0,1744,4356
24870,1920,628,0,1740,4360
24871,1884,740,0,1736,4364
24872,1892,888,0,1736,4348
24873,1796,996,0,1732,4344
24874,1692,1188,0,1732,4348
24875,1592,1300,0,1760,4344
24876,1608,1368,0,1736,4344
24877,1576,1384,0,1740,4356
24878,1540,1340,0,1744,4356
24879,1516,1368,0,1744,4364
24880,1484,1440,0,1744,4364
24881,1588,1368,0,1752,4368
24882,1756,1420,0,1820,4368
24883,1856,1640,0,1896,4360
24884,1920,1540,0,1804,4356
24885,2052,1368,0,2044,4360
24886,2156,1352,4,2144,4356
24887,2316,1348,64,2064,4364
24888,2476,1404,284,2072,4368
24889,2668,1436,844,2100,4356
24890,2744,1540,1664,2072,4356
24891,2740,1380,2692,2072,4348
24892,2756,1480,3880,2056,4356
24893,2668,1624,5320,1940,4352
24894,2608,1620,6788,1920,4364
24895,2468,1548,8308,1860,4352
24896,2316,1480,9800,1916,4352
24897,2096,1624,11328,1928,4336
24898,1788,1724,12664,1856,4352
24899,1516,1692,14192,1840,4360
24900,1492,1624,15452,1992,4364
24901,1468,1652,16672,1928,4364
24902,1488,1656,17880,1916,4348
24903,1548,1860,18968,1932,4344
24904,1652,2196,19904,1936,4344
24905,1936,2252,20696,1856,4348
24906,2160,2216,21220,1920,4352
24907,2336,2484,21988,1820,4352
24908,2460,2804,22448,1884,4352
24909,2684,3212,22752,1804,4360
24910,2936,3436,22964,1828,4372
24911,3256,3584,22996,1864,4364
24912,3640,3976,22848,1876,4356
24913,4044,4328,22664,1820,4368
24914,4452,4436,22476,1840,4376
24915,4968,4552,22112,1836,4352
24916,5544,4528,21592,1856,4356
24917,5984,4500,21000,1852,4376
24918,6396,4220,20296,1876,4364
24919,6756,4104,19468,1880,4352
24920,7364,4092,18632,1880,4356
24921,7960,4120,17700,1800,4348
24922,8536,4028,16640,1804,4344
24923,8988,3944,15536,1836,4340
24924,9416,3928,14292,1808,4328
24925,9556,3828,13032,1836,4336
24926,10036,3952,11660,1844,4320
24927,10404,4044,10324,1804,4336
24928,10752,4192,8944,1756,4324
24929,10868,4812,7504,1772,4336
24930,10920,5092,6140,1784,4328
24931,11332,5248,4808,1804,4312
24932,11400,5652,3600,1784,4316
24933,11472,5880,2536,1848,4300
24934,11560,6052,1628,1872,4316
24935,12016,6096,924,1820,4308
24936,12476,6104,408,1792,4324
24937,12960,5724,108,1800,4320
24938,13016,5496,12,1792,4324
24939,12812,5516,0,1808,4312
24940,13224,5552,0,1820,4308
24941,13776,5448,0,1756,4312
24942,14108,5392,0,1744,4324
24943,14132,5336,0,1792,4316
24944,14544,5184,0,1788,4324
24945,14600,5140,0,1756,4316
24946,14748,4996,0,1708,4320
24947,14656,4936,0,1764,4312
24948,14708,5044,0,1812,4316
24949,15040,4992,0,1776,4312
24950,15192,4908,0,1804,4316
24951,14900,5144,0,1800,4312
24952,14576,5308,0,1832,4308
24953,14308,5392,0,1828,4300
24954,14304,5444,0,1712,4276
24955,14276,5476,0,1696,4296
24956,14104,5644,0,1720,4292
24957,14228,5840,0,1696,4292
24958,13976,5872,0,1692,4304
24959,13648,5908,0,1684,4308
24960,13616,5884,0,1744,4324
24961,13424,5924,0,1776,4340
24962,13096,5896,0,1792,4344
24963,12864,5784,0,1756,4364
24964,12548,5720,0,1816,4364
24965,12588,5544,0,1756,4368
24966,12620,5348,0,1736,4356
24967,12776,5232,0,1764,4364
24968,12692,5092,0,1772,4360
24969,12616,4896,0,1776,4348
24970,12388,4764,0,1772,4344
24971,12380,4644,0,1760,4352
24972,12316,4556,0,1756,4364
24973,12320,4388,0,1780,4372
24974,12276,4328,0,1784,4360
24975,12164,4276,0,1768,4376
24976,12072,4180,0,1768,4384
24977,12120,4004,0,1768,4384
24978,12304,3720,0,1728,4380
24979,12368,3600,0,1748,4376
24980,12500,3568,0,1716,4388
24981,12576,3460,0,1724,4380
24982,12644,3356,12,1708,4380
24983,12856,3248,60,1752,4368
24984,12848,3188,220,1692,4368
24985,12860,3092,580,1728,4380
24986,12336,2932,1248,1728,4372
24987,11604,2836,2148,1740,4368
24988,11192,2624,3208,1732,4380
24989,10788,2428,4464,1760,4380
24990,10184,2340,5764,1724,4376
24991,9648,2184,7328,1704,4380
24992,9136,2096,8796,1740,4384
24993,8840,2072,10268,1728,4392
24994,8640,1992,11772,1748,4388
24995,8524,1932,13212,1716,4396
24996,8328,1880,14692,1732,4392
24997,8188,1868,16144,1720,4392
24998,8228,1712,17404,1732,4400
24999,8396,1652,18392,1720,4396
25000,8448,1592,19348,1744,4396
25001,8244,1536,20372,1740,4392
25002,7912,1484,21192,1752,4400
25003,7492,1436,21920,1748,4392
25004,7168,1356,22504,1756,4404
25005,6880,1284,23012,1756,4416
25006,6732,1244,23460,1748,4412
25007,6604,1220,23896,1728,4404
25008,6596,1168,24060,1744,4400
25009,6404,1176,24144,1740,4404
25010,6344,1152,24140,1724,4408
25011,6240,1076,23968,1724,4408
25012,6180,1008,23720,1720,4392
25013,6060,892,23496,1732,4396
25014,6136,764,23076,1740,4400
25015,6076,776,22548,1740,4404
25016,6016,832,21816,1728,4400
25017,6036,896,21020,1724,4400
25018,6328,920,20080,1724,4396
25019,6436,952,19036,1708,4392
25020,6648,928,17800,1708,4404
25021,6856,976,16312,1700,4400
25022,7104,1072,14776,1708,4404
25023,7264,1140,13080,1716,4400
25024,7520,1240,11292,1724,4396
25025,7704,1344,9452,1736,4380
25026,7752,1340,7660,1768,4384
25027,7992,1332,5944,1796,4396
25028,8056,1332,4392,1740,4376
25029,8060,1384,2992,1784,4376
25030,8040,1436,1860,1804,4368
25031,8248,1512,1028,1792,4364
25032,8556,1540,444,1752,4380
25033,9220,1588,108,1756,4372
25034,9812,1620,8,1776,4368
25035,10680,1596,0,1768,4364
25036,11664,1608,0,1740,4356
25037,12784,1492,0,1720,4356
25038,13820,1480,0,1704,4360
25039,14728,1480,0,1672,4352
25040,15400,1512,0,1696,4356
25041,15820,1536,0,1680,4356
25042,15660,1484,0,1680,4356
25043,15812,1372,0,1664,4336
25044,15524,1320,0,1736,4340
25045,15256,1276,0,1712,4328
25046,14908,1224,0,1696,4320
25047,14640,1216,0,1696,4312
25048,14544,1204,0,1752,4316
25049,14388,1164,0,1700,4320
25050,14308,1104,0,1688,4320
25051,14176,1020,0,1668,4340
25052,13664,988,0,1684,4340
25053,13912,984,0,1680,4332
25054,13684,928,0,1680,4336
25055,13648,892,0,1680,4348
25056,13304,900,0,1716,4356
25057,13116,880,0,1680,4352
25058,12832,872,0,1680,4372
25059,12560,820,0,1708,4364
25060,12380,784,0,1736,4388
25061,12296,756,0,1704,4396
25062,12160,744,0,1736,4400
25063,11844,728,0,1704,4400
25064,11652,708,0,1716,4424
25065,11472,696,0,1700,4420
25066,11340,716,0,1688,4412
25067,11180,744,0,1672,4416
25068,10968,728,0,1668,4424
25069,10900,708,0,1680,4424
25070,10868,700,0,1680,4432
25071,10944,680,0,1640,4424
25072,10856,644,0,1624,4444
25073,10856,580,0,1624,4444
25074,10776,540,0,1632,4444
25075,10712,504,0,1700,4440
25076,10844,472,0,1616,4444
25077,10668,428,0,1676,4460
25078,10612,408,12,1712,4444
25079,10544,388,48,1624,4444
25080,10632,404,240,1632,4440
25081,10580,412,744,1652,4420
25082,10240,428,1608,1632,4440
25083,9672,420,2760,1632,4420
25084,9336,428,4148,1668,4424
25085,8796,456,5704,1668,4428
25086,8132,476,7444,1656,4436
25087,7288,484,9292,1604,4428
25088,6496,484,11116,1720,4416
25089,5776,476,13008,1668,4420
25090,5136,464,14812,1644,4420
25091,4588,456,16592,1596,4408
25092,4344,436,18316,1636,4408
25093,4144,468,19592,1628,4404
25094,4020,496,21292,1608,4412
25095,3960,520,22660,1588,4416
25096,4136,580,23832,1608,4428
25097,4464,628,24880,1568,4424
25098,4856,620,25940,1556,4416
25099,5260,624,26828,1560,4424
25100,5604,644,27580,1656,4428
25101,5816,672,28108,1564,4444
25102,5948,700,28632,1564,4436
25103,6036,676,28896,1568,4432
25104,6156,628,29068,1580,4448
25105,6268,628,29084,1592,4448
25106,6312,632,28892,1588,4448
25107,6372,668,28652,1592,4440
25108,6476,716,28284,1576,4444
25109,6460,772,27644,1576,4440
25110,6520,868,26956,1572,4444
25111,6548,972,26160,1572,4428
25112,6488,1076,25176,1564,4424
25113,6496,1144,24032,1564,4436
25114,6492,1236,22704,1580,4436
25115,6580,1352,21316,1572,4432
25116,6648,1412,19816,1564,4432
25117,6680,1476,18116,1564,4432
25118,6668,1604,16388,1560,4432
25119,6804,1652,14480,1584,4424
25120,6836,1712,12496,1580,4432
25121,6944,1748,10528,1608,4444
25122,6784,1844,8588,1668,4448
25123,6808,1916,6652,1620,4444
25124,6864,1968,4804,1536,4428
25125,6932,2004,3240,1560,4428
25126,6820,2000,1960,1644,4420
25127,7116,2056,1032,1692,4428
25128,7724,2120,412,1640,4404
25129,8908,2148,88,1616,4408
25130,9904,2160,4,1616,4408
25131,10980,2252,0,1604,4412
25132,12028,2356,0,1656,4392
25133,13036,2436,0,1560,4408
25134,13764,2456,0,1540,4408
25135,14368,2456,0,1508,4400
25136,14728,2468,0,1596,4384
25137,15008,2368,0,1528,4384
25138,15188,2252,0,1500,4388
25139,15224,2140,0,1504,4384
25140,14900,2068,0,1640,4376
25141,14732,2072,0,1552,4376
25142,14724,2040,0,1520,4368
25143,14456,2068,0,1484,4372
25144,14272,2208,0,1516,4376
25145,14004,2320,0,1476,4368
25146,13756,2432,0,1476,4364
25147,13536,2536,0,1472,4376
25148,13020,2560,0,1512,4368
25149,13300,2596,0,1488,4360
25150,13084,2704,0,1492,4356
25151,12760,2712,0,1484,4372
25152,12604,2716,0,1516,4388
25153,12412,2708,0,1516,4384
25154,12108,2684,0,1512,4400
25155,11888,2620,0,1508,4388
25156,11704,2572,0,1512,4412
25157,11616,2480,0,1536,4444
25158,11548,2280,0,1536,4440
25159,11396,2088,0,1524,4432
25160,11256,1916,0,1476,4440
25161,11116,1796,0,1476,4444
25162,11028,1696,0,1476,4452
25163,10916,1668,0,1508,4444
25164,10892,1668,0,1472,4436
25165,10748,1672,0,1468,4468
25166,10584,1684,0,1480,4468
25167,10460,1796,0,1472,4468
25168,10284,1840,0,1472,4476
25169,10184,1748,0,1460,4480
25170,10156,1788,0,1460,4484
25171,10068,1868,0,1456,4476
25172,10196,1836,0,1476,4472
25173,10132,1820,0,1448,4476
25174,9988,1876,8,1468,4472
25175,9968,1904,32,1456,4480
25176,9968,1932,192,1440,4480
25177,10016,1976,620,1444,4480
25178,9828,1988,1440,1484,4476
25179,9544,1996,2604,1532,4472
25180,9376,1924,4052,1504,4464
25181,9308,1952,5620,1456,4456
25182,8832,1968,7352,1452,4448
25183,8216,1960,9236,1452,4452
25184,7332,1964,11104,1484,4448
25185,6248,2024,12956,1456,4448
25186,5288,2112,14736,1480,4440
25187,4516,2124,16448,1476,4440
25188,3916,2112,18092,1500,4436
25189,3468,2092,19564,1484,4440
25190,3148,2080,20940,1460,4436
25191,2928,2028,22244,1464,4436
25192,2892,1996,23416,1508,4432
25193,2864,1972,24348,1460,4436
25194,2880,1944,25168,1452,4436
25195,2952,1972,25848,1448,4432
25196,3148,2032,26488,1452,4440
25197,3336,2056,26964,1448,4444
25198,3496,2076,27236,1444,4448
25199,3656,2084,27428,1444,4452
25200,3832,2076,27484,1452,4456
25201,3952,2072,27388,1444,4456
25202,3984,2096,27180,1440,4468
25203,3992,2112,26908,1436,4464
25204,4020,2176,26460,1444,4444
25205,3976,2192,25840,1448,4452
25206,4064,2232,25160,1452,4468
25207,4172,2344,24252,1448,4468
25208,4224,2444,23208,1436,4464
25209,4364,2488,22032,1432,4452
25210,4492,2516,20760,1440,4468
25211,4592,2552,19424,1452,4468
25212,4672,2580,17920,1452,4452
25213,4780,2592,16288,1460,4460
25214,4900,2580,14636,1484,4460
25215,5008,2540,12864,1456,4456
25216,5112,2528,11052,1448,4452
